uri	all	long	error_rate	long_tokens_error_rate	tok_count
0344NizamDinShashi.Usul.Shamela0006302-ara1	359	21	0.019800341955766368	0.001158237273178534	18131
0345IbnCabbasBazzaz.Fawaid.ShamAY0033671-ara1	82	8	0.013767629281396911	0.001343183344526528	5956
0345IbnCabbasBazzaz.HadithShucba.Shamela0021638-ara1	90	5	0.014619883040935672	0.0008122157244964262	6156
0345IbnCabdWahidGhulamThaclab.CasharatFiGharibLugha.JK000960-ara1	552	24	0.08595453129866085	0.003737153534724385	6422
0345IbnCabdWahidGhulamThaclab.CasharatFiGharibLugha.Shamela0007053-ara1	564	24	0.08783678554742252	0.003737735555209469	6421
0345IbnCabdWahidGhulamThaclab.MaqsurWaMamdud.Sham19Y0014569-ara1	55	2	0.07236842105263158	0.002631578947368421	760
0345IbnCabdWahidGhulamThaclab.YaqutatSirat.JK007051-ara1	179	6	0.017150522180703266	0.0005748778384593274	10437
0345IbnCabdWahidGhulamThaclab.YaqutatSirat.Shamela0006887-ara1	184	6	0.01779669213657027	0.0005803269174968565	10339
0345IbnMuhammadSamarqandi.FawaidMuntaqat.JK011402-ara1	67	0	0.016270033997085966	0.0	4118
0345IbnMuhammadSamarqandi.FawaidMuntaqat.Shamela0008267-ara1	60	0	0.014630577907827359	0.0	4101
0345IbnMuhammadSamarqandi.Hadith.ShamAY0032926-ara1	43	4	0.014210178453403834	0.0013218770654329147	3026
0346AsammNaysaburi.Majmuc.Shamela0038194-ara1	886	45	0.024604276589836157	0.0012496528742016106	36010
0346IbnCaliTasti.Hadith.Shamela0028853-ara1	7	0	0.008215962441314555	0.0	852
0346IbnFarisIsbahani.Juz.ShamAY0035224-ara1	42	11	0.01984877126654064	0.005198487712665407	2116
0346IbnFarisIsbahani.Juz.ShamAY0038123-ara1	60	3	0.01304631441617743	0.0006523157208088715	4599
0346IbnQasimDimashqi.Hadith.Shamela0010279-ara1	59	1	0.03310886644219978	0.0005611672278338945	1782
0346IbnSahlJundisaburi.Nuskha.Shamela0028851-ara1	8	1	0.006837606837606838	0.0008547008547008547	1170
0346Istakhri.MasalikWaMamalik.JK010472-ara1	7062	490	0.09431215694654042	0.006543890810507619	74879
0346Istakhri.MasalikWaMamalik.Shamela0010791-ara2	13489	351	0.2386715501530513	0.006210520728276448	56517
0346Istakhri.MasalikWaMamalik.Shamela0011680-ara1.mARkdown	7120	361	0.1254006833632745	0.006358096445806474	56778
0346Mascudi.AkhbarZaman.JK011221-ara1	3315	119	0.056220744861271287	0.0020181805847635844	58964
0346Mascudi.AkhbarZaman.Shamela0008620-ara1.completed	2880	103	0.05047583994952416	0.001805212331528121	57057
0346Mascudi.AkhbarZaman.Shia003483-ara1	2071	84	0.03294832633320606	0.0013363879343260786	62856
0346Mascudi.MurujDhahab.JK010344-ara1.completed	13629	937	0.035685764184364664	0.0024534126524873206	381917
0346Mascudi.TanbihWaIshraf.JK010540-ara1	3504	370	0.04190485302207659	0.004424884594226124	83618
0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1	5395	399	0.06363078810180926	0.004705965607529545	84786
0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1.completed	5395	399	0.06363078810180926	0.004705965607529545	84786
0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1.mARkdown	5395	399	0.06363078810180926	0.004705965607529545	84786
0346Mascudi.TanbihWaIshraf.Shia003484-ara1	4365	347	0.05058054647848154	0.0040209506593432065	86298
0347IbnDurustawayh.TashihFasih.Sham19Y0014443-ara1	2973	66	0.026619033549114938	0.0005909371726342368	111687
0347IbnHazlam.Juz.ShamAY0033707-ara1	640	17	0.0706791827719492	0.0018774157923799005	9055
0347IbnHazlam.Juz.Shamela0012515-ara1	85	5	0.03002472624514306	0.0017661603673613563	2831
0347IbnHazlam.Juz.Shamela0029651-ara1	11	0	0.032448377581120944	0.0	339
0347IbnHazlam.Juz.Shamela0029720-ara1	181	1	0.04749409603778536	0.0002623983206507478	3811
0347IbnHazlam.Mashyakha.Shamela0029933-ara1	323	5	0.06411274315204446	0.0009924573243350536	5038
0347IbnYunusSadafi.Tarikh.Shamela0011686-ara1.mARkdown	14208	228	0.09277482124783702	0.0014887851382676548	153145
0348IbnMuhammadKhuldi.Fawaid.JK011405-ara1	54	5	0.01263157894736842	0.0011695906432748538	4275
0348IbnMuhammadKhuldi.Fawaid.Shamela0009310-ara1	50	5	0.01256281407035176	0.001256281407035176	3980
0348IbnSalmanNajjad.Amali.ShamAY0032890-ara1	37	1	0.015289256198347107	0.00041322314049586776	2420
0348IbnSalmanNajjad.Amali.Shamela0012548-ara1	21	1	0.015021459227467811	0.000715307582260372	1398
0348IbnSalmanNajjad.Amali.Shamela0029721-ara1	52	3	0.012090211578702627	0.0006975122064636131	4301
0348IbnSalmanNajjad.Amali.Shamela0029865-ara1	85	3	0.06254598969830757	0.002207505518763797	1359
0348IbnSalmanNajjad.DhikrManLahuAyat.Shamela0011757-ara1	83	3	0.01494956772334294	0.0005403458213256485	5552
0348IbnSalmanNajjad.Hadith.ShamAY0032891-ara1	141	5	0.01613087747397323	0.0005720169317011784	8741
0348IbnSalmanNajjad.Hadith.Shamela0029866-ara1	208	2	0.04539502400698385	0.00043649061545176777	4582
0348IbnSalmanNajjad.MusnadCumarIbnKhattab.JK011624-ara1	63	2	0.012949640287769784	0.00041109969167523125	4865
0348IbnSalmanNajjad.MusnadCumarIbnKhattab.Shamela0013171-ara1	59	2	0.012407991587802314	0.0004206098843322818	4755
0348IbnSalmanNajjad.RaddCalaManYaqulQuranMakhluq.JK000313-ara1	463	3	0.07161639597834493	0.0004640371229698376	6465
0348IbnSalmanNajjad.RaddCalaManYaqulQuranMakhluq.Shamela0006415-ara1	162	3	0.02505800464037123	0.0004640371229698376	6465
0348Narshakhi.TarikhBukhara.ShamAY0033828-ara1	5147	204	0.1269672899501702	0.005032315358429128	40538
0349IbnCumarMuqri.AkhbarNahwiyyin.JK000694-ara1	33	3	0.02129032258064516	0.001935483870967742	1550
0349IbnCumarMuqri.AkhbarNahwiyyin.Shamela0000295-ara1.completed	29	2	0.01831964624131396	0.0012634238787113076	1583
0350AbuBakrAzdiQadiMawsili.Hadith.ShamAY0032815-ara1	321	2	0.06711269077984529	0.000418147606104955	4783
0350AbuSahlJawaliqi.AhadithIbnDirrisWaAyyami.ShamAY0032957-ara1	62	9	0.013632365875109938	0.001978891820580475	4548
0350AhmadIbnKamilIbnKhalaf.Fawaid.ShamAY0032785-ara1	120	3	0.030911901081916538	0.0007727975270479134	3882
0350IbnAbiJarrah.Hadith.ShamAY0032812-ara1	2	2	0.006211180124223602	0.006211180124223602	322
0350IbnCabdCaliQatifi.ShuhubThawaqib.Shia003992-ara1	1178	52	0.031438484120629835	0.0013877768881772085	37470
0350IbnIbrahimFarabi.MucjamDiwanAdab.Shamela0009263-ara1	12747	287	0.06424186834121216	0.0014464121921964298	198422
0350IbnSaqqaHalabi.Majlis.ShamAY0033635-ara1	155	28	0.031529698942229456	0.005695687550854353	4916
0350IsmacilKhutabi.Hadith.ShamAY0032932-ara1	17	0	0.019585253456221197	0.0	868
0350MuallifMajhul.AristutalisFiNafs.GRAR000020-ara1	1613	34	0.07620712463384674	0.0016063498062931117	21166
0350MuallifMajhul.AristutalisFiRuya.GRAR000068-ara1	38	5	0.10951008645533142	0.01440922190201729	347
0350MuhammadIbnHasanJawhari.NawadirFuqaha.Sham19Y0018287-ara1	115	5	0.010451694992274834	0.0004544215214032537	11003
0350MuhammadIbnIbrahim.Fawaid.ShamAY0032784-ara1	80	3	0.012296341838303105	0.00046111281893636643	6506
0351IbnAhmadSijzi.MuntaqaMinMusnadMuqillin.JK000622-ara1	75	1	0.034706154558074964	0.00046274872744099955	2161
0351IbnAhmadSijzi.MuntaqaMinMusnadMuqillin.Shamela0013072-ara1	75	1	0.034706154558074964	0.00046274872744099955	2161
0351IbnAhmadSijzi.MuntaqaMinMusnadMuqillin.Shia002014-ara1	75	1	0.03473830477072719	0.0004631773969430292	2159
0351IbnCaliHalabiLughawi.Ittibac.Shamela0037469-ara1	395	3	0.08451005562687205	0.0006418485237483953	4674
0351IbnQanic.MucjamSahaba.JK000725-ara1	10288	152	0.07617637258894525	0.0011254674021694865	135055
0351IbnQanic.MucjamSahaba.Shamela0013178-ara1	8664	100	0.06406388642413487	0.0007394262052647146	135240
0352IbnAhmadKufi.Istighatha.Shia003684Vols-ara1	789	42	0.01493724087010848	0.000795138297268132	52821
0352IbnDuhaymShaybani.Fawaid.Shamela0030543-ara1	833	16	0.06988255033557048	0.0013422818791946308	11920
0352IbnIbrahimKufi.Tafsir.Shia002339-ara1	4710	181	0.02852073657375729	0.0010960198131316496	165143
0352IbnIbrahimKufi.Tafsir.Tafsir05045-ara1	2084	46	0.019657039370672903	0.0004338885849572714	106018
0353AbuCabbasHasani.Masabih.Zaydiyya0000087-ara1	2393	164	0.02221603305017871	0.0015225363227034303	107715
0353IbnAbiCaqabHamadani.Fawaid.ShamAY0032749-ara1	139	2	0.020743172660796897	0.00029846291598268916	6701
0353IbnHarunDimashqi.SifatNabi.Shamela0026430-ara1	50	1	0.021168501270110076	0.0004233700254022015	2362
0353IbnMuhammadMakki.Fawaid.Shamela0009323-ara1	505	12	0.032322068612391196	0.0007680491551459293	15624
0353IbnSacidTanukhi.HadithHimyan.Shamela0021478-ara1	13	0	0.01365546218487395	0.0	952
0354IbnCabdAllahBazzaz.Fawaid.JK009153-ara1	1133	36	0.016052478712401355	0.0005100522803587368	70581
0354IbnCabdAllahBazzaz.Fawaid.ShamAY0032836-ara1	61	6	0.018955873213175885	0.0018645121193287756	3218
0354IbnCabdAllahBazzaz.Fawaid.ShamAY0032846-ara1	815	4	0.05994410120623713	0.0002942041776993233	13596
0354IbnCabdAllahBazzaz.Fawaid.Shamela0000772-ara1	1083	32	0.01524085618992668	0.00045033000745859074	71059
0354IbnCabdAllahBazzaz.Hadith.ShamAY0032840-ara1	249	12	0.014764304773198933	0.0007115327601541654	16865
0354IbnCabdAllahBazzaz.Majlisan.ShamAY0032913-ara1	74	5	0.02072829131652661	0.0014005602240896359	3570
0354IbnCabdJabbarNiffari.Mawaqif.JK009292-ara1	216	12	0.008338802455314057	0.0004632668030730031	25903
0354IbnCabdJabbarNiffari.MawqifMawaqif.LMN20200929-ara1.completed	111	5	0.011251900658895083	0.0005068423720223011	9865
0354IbnCabdJabbarNiffari.Mukhatabat.JK009335-ara1	104	5	0.007596231100723103	0.0003652034183039953	13691
0354IbnHasanCattar.Juz.Shamela0000040-ara1	61	4	0.027099067081297203	0.001776988005330964	2251
0354IbnHibbanBusti.Majruhin.JK000514-ara1	4095	249	0.02510883561223864	0.0015267643632350236	163090
0354IbnHibbanBusti.Majruhin.Sham19Y0151099-ara1	4417	751	0.020760383716940604	0.0035297822439262837	212761
0354IbnHibbanBusti.Majruhin.Shamela0005834-ara1	3525	236	0.021612242645706367	0.0014469473090458732	163102
0354IbnHibbanBusti.Majruhin.Shia003101Vols-ara1.completed	7037	500	0.029401319445314884	0.0020890521134940233	239343
0354IbnHibbanBusti.MashahirCulamaAmsar.JK000515-ara1.completed	1580	30	0.038834951456310676	0.000737372496005899	40685
0354IbnHibbanBusti.MashahirCulamaAmsar.ShamAY0034623-ara1	1640	30	0.040309696448322475	0.000737372496005899	40685
0354IbnHibbanBusti.MashahirCulamaAmsar.Shamela0000896-ara1	2430	42	0.05625520881563108	0.0009723122511343643	43196
0354IbnHibbanBusti.MashahirCulamaAmsar.Shia003104-ara1	1486	36	0.03437348199208901	0.000832735768314404	43231
0354IbnHibbanBusti.RawdatCuqala.JK000834-ara1	1917	83	0.030491975377371996	0.001320205506688511	62869
0354IbnHibbanBusti.RawdatCuqala.Shamela0006944-ara1.completed	1463	56	0.02327616380819041	0.0008909536385910204	62854
0354IbnHibbanBusti.Sahih.Sham19Y0001729-ara1	50125	5437	0.027616258249065866	0.0029955031640931896	1815054
0354IbnHibbanBusti.Sahih.Sham19Y0001734-ara1	12187	609	0.014350393584890108	0.000717107548469523	849245
0354IbnHibbanBusti.Salat.ShamAY0038116-ara1	670	28	0.014777238641376268	0.0006175562417291574	45340
0354IbnHibbanBusti.Sira.Shamela0009898-ara1	2018	59	0.019819678249425446	0.0005794653204737865	101818
0354IbnHibbanBusti.Thiqat.JK000513-ara1	19529	696	0.037916707115814	0.0013513251140665954	515050
0354IbnHibbanBusti.Thiqat.ShamAY0038017-ara1	14870	629	0.02947373428447406	0.0012467369781394878	504517
0354IbnHibbanBusti.Thiqat.Shamela0005816-ara1.completed	16295	674	0.03163850364148595	0.0013086438450053103	515037
0354IbnHibbanBusti.Thiqat.Shia003092Vols-ara1	16053	636	0.031044885803245083	0.0012299599682840511	517090
0354Mutanabbi.Diwan.JK007610-ara1.completed	284	10	0.033466886636813575	0.0011784115012962526	8486
0354Mutanabbi.Diwan.ShamAY0037830-ara1	288	10	0.03395025344807261	0.0011788282447247435	8483
0355BakrIbnAhmadShirazi.Hadith.ShamAY0032873-ara1	141	0	0.052611940298507465	0.0	2680
0355MuhammadKindi.FadailMisr.JK010405-ara1	216	16	0.03102111158983197	0.002297860117765331	6963
0355MuhammadKindi.FadailMisr.ShamAY0033805-ara1	215	16	0.030544111379457308	0.002273050149168916	7039
0355MuhammadKindi.FadailMisr.Shamela0000405-ara1.completed	216	16	0.031025567365699513	0.002298190175237001	6962
0355MuhammadKindi.WulatMisr.JK010325-ara1.completed	1920	49	0.037925176786631376	0.0009678821159088216	50626
0355MuhammadKindi.WulatMisr.Shamela0012831-ara1	1852	44	0.037027410680368675	0.0008797009016934242	50017
0356AbuCaliQali.AmaliFiLugha.JK000919-ara1	11167	237	0.05477295245195656	0.0011624599024907052	203878
0356AbuCaliQali.AmaliFiLugha.Shamela0009160-ara1	9352	130	0.06199042833848153	0.0008617146796409964	150862
0356AbuCaliQali.BaricFiLugha.Sham19Y0014320-ara1	6421	210	0.07320799461856822	0.002394281088599802	87709
0356AbuCaliQali.Ittibac.JK009164-ara1	318	0	0.10853242320819112	0.0	2930
0356AbuCaliQali.Ittibac.Shamela0006934-ara1	318	0	0.1083844580777096	0.0	2934
0356AbuCaliQali.MaqsurWaMamdud.Sham19Y0020949-ara1	9005	125	0.1297008454680321	0.001800400409050973	69429
0356IbnQasimMisri.NuskhatNabit.Shamela0026556-ara1	59	1	0.01457509881422925	0.00024703557312252963	4048
0357AbuFirasHamdani.Diwan.JK007584-ara1	707	19	0.029433805162364695	0.000791007493755204	24020
0357AbuFirasHamdani.Diwan.ShamAY0037823-ara1	709	19	0.03010360054347826	0.0008067255434782609	23552
0357IbnMuhammadKinani.Hadith.Shamela0029722-ara1	38	0	0.022551928783382788	0.0	1685
0357IbnMuhammadKinani.JuzBitaqa.JK000491-ara1	27	1	0.016728624535315983	0.0006195786864931846	1614
0357IbnMuhammadKinani.JuzBitaqa.ShamAY0033620-ara1	143	8	0.028110870847257715	0.001572636131315117	5087
0357IbnMuhammadKinani.JuzBitaqa.Shamela0013100-ara1	24	0	0.016118200134318333	0.0	1489
0359AbuBakrNasibi.Fawaid.ShamAY0032824-ara1	115	6	0.016030108725954836	0.0008363534987454698	7174
0359AbuBakrNasibi.Fawaid.Shamela0029779-ara1	274	15	0.023647190817295244	0.0012945542418227325	11587
0359AbuBakrNasibi.Hadith.Shamela0029897-ara1	256	3	0.06637282862328234	0.00077780658542909	3857
0359AbuCaliSawwaf.Fawaid.JK000592-ara1	86	2	0.058186738836265225	0.0013531799729364006	1478
0359AbuCaliSawwaf.Fawaid.Shamela0010492-ara1	143	8	0.015153120695136166	0.0008477270318957296	9437
0359AbuCaliSawwaf.Fawaid.Shamela0013144-ara1	14	0	0.010309278350515464	0.0	1358
0359AbuCaliSawwaf.Fawaid.Shia002031-ara1	46	2	0.03137789904502047	0.001364256480218281	1466
0359AbuCaliSawwaf.Juz.Shamela0029780-ara1	93	2	0.016399224122729678	0.00035267148651031563	5671
0359AbuCaliSawwaf.Juz.Shamela0029898-ara1	52	9	0.01137109118740433	0.0019680734747430572	4573
0359AbuHasanIkhmimi.Fawaid.ShamAY0032839-ara1	161	9	0.01921241050119332	0.0010739856801909309	8380
0360AbuBakrAjurri.AdabNufus.Shamela0008245-ara1	40	3	0.01349983125210935	0.0010124873439082012	2963
0360AbuBakrAjurri.AkhbarAbiHafs.JK000933-ara1	302	54	0.047701784868109304	0.008529458221450008	6331
0360AbuBakrAjurri.AkhbarAbiHafs.Shamela0006650-ara1	266	4	0.041504134810422845	0.0006241223279762834	6409
0360AbuBakrAjurri.AkhlaqAhlQuran.JK010260-ara1	354	10	0.033077929358998316	0.0009344047841524949	10702
0360AbuBakrAjurri.AkhlaqAhlQuran.ShamAY0034101-ara1	386	35	0.02387284309481106	0.00216463603191292	16169
0360AbuBakrAjurri.AkhlaqAhlQuran.Shamela0010531-ara1	397	13	0.031949138902301624	0.0010461934653146628	12426
0360AbuBakrAjurri.AkhlaqCulama.Shamela0001311-ara1	119	9	0.009900990099009901	0.000748814377236043	12019
0360AbuBakrAjurri.ArbacunaHadithan.Shamela0008204-ara1	118	13	0.009916799731069837	0.0010925287839314228	11899
0360AbuBakrAjurri.DhammLiwat.Shamela0009512-ara1	88	12	0.016034985422740525	0.002186588921282799	5488
0360AbuBakrAjurri.FadlQiyamLayl.ShamAY0001300-ara2	57	3	0.017230955259975818	0.0009068923821039903	3308
0360AbuBakrAjurri.FadlQiyamLayl.Shamela0012746-ara1	68	4	0.016264051662281752	0.0009567089213106913	4181
0360AbuBakrAjurri.FardTalabCilm.ShamAY0033657-ara1	228	9	0.028560691469372415	0.0011273957158962795	7983
0360AbuBakrAjurri.FawaidMuntakhaba.ShamAY0032929-ara1	135	9	0.017473466217965312	0.0011648977478643542	7726
0360AbuBakrAjurri.Ghuraba.JK000039-ara1	172	6	0.025962264150943395	0.0009056603773584906	6625
0360AbuBakrAjurri.Ghuraba.Shamela0013045-ara1	88	10	0.012943079864685984	0.0014708045300779527	6799
0360AbuBakrAjurri.Ghuraba.Shia002068-ara1	277	32	0.024091146286310663	0.002783092711775961	11498
0360AbuBakrAjurri.MasalatTaifin.JK000608-ara1	24	0	0.011336797354747285	0.0	2117
0360AbuBakrAjurri.MasalatTaifin.Shamela0006233-ara1	22	0	0.010411736867013724	0.0	2113
0360AbuBakrAjurri.Sharica.JK009158-ara1	3766	215	0.016887210830056187	0.0009640866512113861	223009
0360AbuBakrAjurri.Sharica.Shamela0013035-ara1	4490	218	0.01898022505727885	0.0009215343123578596	236562
0360AbuBakrAjurri.TahrimNard.JK011455-ara1	91	16	0.01575757575757576	0.0027705627705627706	5775
0360AbuBakrAjurri.TahrimNard.Shamela0008222-ara1	91	16	0.016842494910235054	0.0029613177864149546	5403
0360AbuBakrAjurri.TasdiqBiNazar.JK000598-ara1	153	19	0.018975567406672455	0.002356443011286122	8063
0360AbuBakrAjurri.TasdiqBiNazar.ShamAY0033848-ara1	168	20	0.02120676596818985	0.0025246149962130774	7922
0360AbuBakrAnbari.Hadith.Shamela0029781-ara1	41	4	0.017641996557659207	0.0017211703958691911	2324
0360AbuBakrAnbari.Hadith.Shamela0029867-ara1	135	10	0.014231499051233396	0.0010541851149061775	9486
0360AbuBakrAnbari.MuntaqaMinHadith.Shamela0029868-ara1	73	5	0.012924929178470254	0.0008852691218130312	5648
0360HamzaIsfahani.Tanbih.Sham19Y0018257-ara1	1019	38	0.046487226277372264	0.0017335766423357665	21920
0360HamzaIsfahani.TarikhSini.ShamAY0033836-ara1	2925	192	0.07971330462745953	0.005232463072981959	36694
0360IbnCaliQassab.NukatDalla.Shamela0009065-ara1	1359	81	0.008459489069269459	0.0005042079577710273	160648
0360Khawlani.TarikhDaraya.JK011453-ara1	367	16	0.028209069946195233	0.0012298232129131438	13010
0360Khawlani.TarikhDaraya.Shamela0008249-ara1.completed	364	16	0.02838206627680312	0.0012475633528265108	12825
0360KushajimShacir.Diwan.JK007626-ara1	1195	17	0.04550993982786199	0.0006474217381369487	26258
0360KushajimShacir.Diwan.ShamAY0037962-ara1	1199	17	0.04567445049712392	0.0006475943773570531	26251
0360Ramhurmuzi.AmthalHadith.JK000422-ara1	558	43	0.026551199086410356	0.002046060144651694	21016
0360Ramhurmuzi.AmthalHadith.ShamAY0033533-ara1	437	34	0.020879120879120878	0.0016244624940277114	20930
0360Ramhurmuzi.AmthalHadith.Shamela0013083-ara1	436	34	0.020464679652663693	0.001595869514198545	21305
0360Ramhurmuzi.AmthalHadith.Shia002175-ara1	475	45	0.022290004692632568	0.002111684655091506	21310
0360Ramhurmuzi.MuhaddithFasil.JK000771-ara1	2181	80	0.038353321844335805	0.0014068160236345092	56866
0360Ramhurmuzi.MuhaddithFasil.Shamela0013059-ara1	1234	72	0.022068028184126755	0.0012875996995600702	55918
0360Ramhurmuzi.MuhaddithFasil.Shia002033-ara1	1537	72	0.026982900881289282	0.0012640005617780275	56962
0360Tabarani.AhadithTiwal.JK000599-ara1	799	11	0.03236783471743974	0.0004456147457970427	24685
0360Tabarani.AhadithTiwal.Shamela0012989-ara1	482	21	0.017913554093730254	0.0007804660497268369	26907
0360Tabarani.AhadithTiwal.Shia002032-ara1	976	38	0.03427929193593706	0.0013346445630795167	28472
0360Tabarani.Awail.JK000862-ara1	144	8	0.027988338192419825	0.001554907677356657	5145
0360Tabarani.Awail.Shamela0013002-ara1	83	7	0.0157644824311491	0.0013295346628679962	5265
0360Tabarani.Awail.Shia002066-ara1	359	38	0.021718088324258922	0.0022988505747126436	16530
0360Tabarani.Duca.JK000675-ara1	3305	248	0.02043504068458932	0.0015334009348799249	161732
0360Tabarani.Duca.ShamAY0033982-ara1	2845	236	0.017456665132689064	0.0014480748581070717	162975
0360Tabarani.Duca.Shamela0013016-ara1	2829	228	0.017469109501491265	0.0014079027806079916	161943
0360Tabarani.Duca.Shia002067-ara1	3095	231	0.018981558143671078	0.0014167172637117992	163053
0360Tabarani.FadailRamy.JK011560-ara1	88	13	0.021385176184690158	0.0031591737545565005	4115
0360Tabarani.FadailRamy.Shamela0008239-ara1	82	13	0.02182592494011179	0.0034602076124567475	3757
0360Tabarani.FadlCasharDhiHijja.Shamela0012745-ara1	54	3	0.016448370392933294	0.0009137983551629607	3283
0360Tabarani.HadithDabb.Shamela0028925-ara1	19	2	0.014285714285714285	0.0015037593984962407	1330
0360Tabarani.JuzHadithAhlBasra.ShamAY0033643-ara1	26	2	0.015321154979375369	0.0011785503830288745	1697
0360Tabarani.JuzHadithAhlBasra.Shamela0026474-ara1	244	25	0.025727541121889498	0.0026360185575706454	9484
0360Tabarani.MakarimAkhlaq.JK011642-ara1	289	20	0.021094890510948906	0.00145985401459854	13700
0360Tabarani.MakarimAkhlaq.ShamAY0038139-ara3	302	21	0.019707648133646567	0.001370399373531715	15324
0360Tabarani.MakarimAkhlaq.Shamela0009324-ara1	282	19	0.019982993197278913	0.0013463718820861678	14112
0360Tabarani.ManIsmuhCata.Shamela0012864-ara1	40	3	0.01968503937007874	0.0014763779527559055	2032
0360Tabarani.MucjamAwsat.JK000883-ara1	28043	865	0.041435611013837484	0.0012781016127721507	676785
0360Tabarani.MucjamAwsat.Shamela0028171-ara1	28458	727	0.04028430316422457	0.001029119699219596	706429
0360Tabarani.MucjamAwsat.Shia002034Vols-ara1	28733	775	0.040090469705764166	0.001081339018618565	716704
0360Tabarani.MucjamKabir.JK000474-ara1	35366	2176	0.023541189759988496	0.0014484428241173719	1502303
0360Tabarani.MucjamKabir.ShamAY0033908-ara2	394	39	0.0191410804508356	0.0018946754760979401	20584
0360Tabarani.MucjamKabir.ShamAY0033986-ara3	121	4	0.023278183916891113	0.0007695267410542517	5198
0360Tabarani.MucjamKabir.Shamela0001353-ara1	2707	317	0.028613709634797316	0.00335077427197294	94605
0360Tabarani.MucjamKabir.Shamela0001428-ara1	476	83	0.026172540825864628	0.0045636993456864795	18187
0360Tabarani.MucjamKabir.Shamela0001733-ara1	32532	2120	0.02113790710548681	0.0013774856468594626	1539036
0360Tabarani.MucjamKabir.Shia002045Vols-ara1	34519	2074	0.022958316678316864	0.001379401164310356	1503551
0360Tabarani.MucjamSaghir.JK000476-ara1	2390	289	0.02501282037864596	0.003024562798924135	95551
0360Tabarani.MucjamSaghir.Shamela0013068-ara1	2321	291	0.023857982813206693	0.0029912421364253114	97284
0360Tabarani.MucjamSaghir.Shia002043Vols-ara1	2727	287	0.028346014718722713	0.0029832439399609164	96204
0360Tabarani.Muntakhab.ShamAY0035230-ara1	146	9	0.024893435635123615	0.001534526854219949	5865
0360Tabarani.MusnadShamiyyin.JK000478-ara1	5587	280	0.020712921941905944	0.0010380558696498415	269735
0360Tabarani.MusnadShamiyyin.Shamela0013162-ara1	5173	217	0.020138905110057385	0.0008447984552256819	256866
0360Tabarani.MusnadShamiyyin.Shia002069Vols-ara1	6879	258	0.025052078022346207	0.0009395894940784011	274588
0360Tabarani.Sunna.ShamAY0035253-ara1	551	81	0.03262092238470191	0.004795453199928956	16891
0360Tabarani.Tafsir.ShamAY0033108-ara1	10849	596	0.017881365570006642	0.000982329604546406	606721
0360Tabarani.TafsirKabir.Tafsir02091-ara1	11307	505	0.016359027631087795	0.0007306366811443651	691178
0360Tabarani.TuruqHadithManKadhdhabaCalayya.JK000638-ara1	236	17	0.023364023364023365	0.001683001683001683	10101
0360Tabarani.TuruqHadithManKadhdhabaCalayya.Shamela0013130-ara1	205	15	0.020461123864657153	0.001497155404731011	10019
0360Tabarani.TuruqHadithManKadhdhabaCalayya.Shia002065-ara1	385	33	0.023570466511570957	0.002020325700991796	16334
0360Tabarani.ZiyadatFiJudWaSakha.Shamela0026743-ara1	127	1	0.020660484789328127	0.00016268098259313488	6147
0361AbuSacidKudami.Istiqama.ShamIbadiyya0000005-ara1	2666	146	0.01359461926397324	0.0007444915275844309	196107
0361AbuSacidKudami.Istiqama.ShamIbadiyya0000094-ara1	1042	35	0.01612528822792058	0.0005416363608226683	64619
0361AbuSacidKudami.Muctabar.ShamIbadiyya0000130-ara1	622	129	0.01264690333861982	0.0026229108210320848	49182
0361AbuSacidKudami.Muctabar.ShamIbadiyya0000231-ara1	534	38	0.009503977788456405	0.0006763130261448378	56187
0361IbnCumarDarraj.Juz.Shamela0007911-ara1	16	3	0.014773776546629732	0.002770083102493075	1083
0361IbnIbrahimTustari.MudhakkarWaMuannath.JK010099-ara1	180	2	0.041821561338289966	0.00046468401486988845	4304
0361IbnIbrahimTustari.MudhakkarWaMuannath.Shamela0000099-ara1	180	2	0.041821561338289966	0.00046468401486988845	4304
0362AbuFarajIsbahani.AdabGhuraba.ShamAY0034452-ara1	199	31	0.020632452047693105	0.0032141005702436497	9645
0362AbuFarajIsbahani.Aghani.JK000927-ara1.completed	41271	1113	0.02701996692474791	0.0007286768720710529	1527426
0362AbuFarajIsbahani.Diyarat.JK010725-ara1	489	33	0.029046629046629045	0.00196020196020196	16835
0362AbuFarajIsbahani.Diyarat.Shamela0000725-ara1.completed	489	33	0.029041453854377005	0.0019598527140990618	16838
0362AbuFarajIsbahani.ImaShawacir.JK009369-ara1	417	17	0.03133689035845796	0.0012775231081385736	13307
0362AbuFarajIsbahani.ImaShawacir.Shamela0009221-ara1.completed	466	20	0.03391310676078888	0.001455498144239866	13741
0362AbuFarajIsbahani.MaqatilTalibiyyin.JK010351-ara1	2226	115	0.020522938486502433	0.0010602596253134681	108464
0362AbuFarajIsbahani.MaqatilTalibiyyin.Shamela0012404-ara1.completed	2930	154	0.022735561366616745	0.0011949748977675696	128873
0362AbuFarajIsbahani.MaqatilTalibiyyin.Shia001277-ara1	3724	135	0.03238598810310641	0.0011740355515358124	114988
0362AbuFarajIsbahani.MaqatilTalibiyyin.Zaydiyya0000154-ara1	10381	567	0.09492241434488813	0.005184568821264962	109363
